2.45 0.041479539 0.37471122 0 0.333 
2.5 0.031847369 0.37335706 0 0.333 
2.55 0.021786567 0.37154871 0 0.333 
2.5999999 0.011217241 0.36929214 0 0.333 
2.6500001 5.2213283e-05 0.36659306 0 0.333 
2.7 -0.011800123 0.36345747 0 0.333 
2.75 -0.024430536 0.35989171 0 0.333 
2.8 -0.037920557 0.35590291 0 0.333 
2.8499999 -0.052330706 0.35149938 0 0.333 
2.9000001 -0.067686178 0.34669086 0 0.333 
2.95 -0.083962508 0.34148869 0 0.333 
3 -0.10107549 0.33590585 0 0.333 
3.05 -0.11887981 0.32995665 0 0.333 
3.0999999 -0.13717899 0.32365668 0 0.333 
3.1500001 -0.155745 0.31702262 0 0.333 
3.2 -0.17434232 0.31007239 0 0.333 
3.25 -0.19274992 0.30282545 0 0.333 
3.3 -0.21077685 0.29530311 0 0.333 
3.3499999 -0.22826993 0.28752893 0 0.333 
3.4000001 -0.24511489 0.27952892 0 0.333 
3.45 -0.261233 0.27133131 0 0.333 
3.5 -0.27657586 0.26296657 0 0.333 
3.55 -0.29111943 0.25446683 0 0.333 
3.5999999 -0.30485836 0.24586548 0 0.333 
3.6500001 -0.31780139 0.23719649 0 0.333 
3.7 -0.32996726 0.2284939 0 0.333 
3.75 -0.34138185 0.21979122 0 0.333 
3.8 -0.35207561 0.21112093 0 0.333 
3.8499999 -0.36208183 0.20251399 0 0.333 
3.9000001 -0.3714354 0.19399947 0 0.333 
3.95 -0.38017175 0.18560427 0 0.333 
4 -0.38832608 0.17735291 0 0.333 
4.0500002 -0.39593294 0.1692673 0 0.333 
4.0999999 -0.40302584 0.16136678 0 0.333 
4.1500001 -0.40963703 0.15366803 0 0.333 
4.1999998 -0.41579735 0.14618514 0 0.333 
4.25 -0.42153603 0.13892969 0 0.333 
4.3000002 -0.42688087 0.13191086 0 0.333 
4.3499999 -0.431858 0.12513554 0 0.333 
4.4000001 -0.43649209 0.11860853 0 0.333 
4.4499998 -0.44080621 0.11233272 0 0.333 
4.5 -0.44482213 0.10630926 0 0.333 
4.5500002 -0.44856006 0.10053772 0 0.333 
4.5999999 -0.45203903 0.095016263 0 0.333 
4.6500001 -0.45527676 0.089741871 0 0.333 
4.6999998 -0.45828974 0.084710464 0 0.333 
4.75 -0.46109343 0.079917073 0 0.333 
4.8000002 -0.46370217 0.075355977 0 0.333 
4.8499999 -0.46612939 0.071020856 0 0.333 
4.9000001 -0.46838751 0.06690488 0 0.333 
4.9499998 -0.47048819 0.063000858 0 0.333 
5 -0.47244224 0.059301309 0 0.333 
5.0500002 -0.47425967 0.055798568 0 0.333 
5.0999999 -0.47594991 0.052484844 0 0.333 
5.1500001 -0.47752166 0.049352318 0 0.333 
5.1999998 -0.47898304 0.046393164 0 0.333 
5.25 -0.48034158 0.043599635 0 0.333 
5.3000002 -0.48160437 0.040964082 0 0.333 
5.3499999 -0.48277792 0.038479 0 0.333 
5.4000001 -0.48386836 0.036137048 0 0.333 
5.4499998 -0.48488134 0.033931088 0 0.333 
5.5 -0.48582217 0.03185419 0 0.333 
5.5500002 -0.48669574 0.029899647 0 0.333 
5.5999999 -0.48750669 0.028061002 0 0.333 
5.6500001 -0.48825926 0.02633203 0 0.333 
5.6999998 -0.48895746 0.024706759 0 0.333 
5.75 -0.48960498 0.023179471 0 0.333 
5.8000002 -0.49020529 0.021744695 0 0.333 
5.8499999 -0.49076161 0.020397207 0 0.333 
5.9000001 -0.49127695 0.019132033 0 0.333 
5.9499998 -0.49175411 0.017944437 0 0.333 
6 -0.49219573 0.016829913 0 0.333 
6.0500002 -0.4926042 0.015784191 0 0.333 
6.0999999 -0.49298179 0.014803213 0 0.333 
6.1500001 -0.49333069 0.013883143 0 0.333 
6.1999998 -0.49365279 0.013020344 0 0.333 
6.25 -0.49394995 0.012211381 0 0.333 
6.3000002 -0.49422395 0.011453005 0 0.333 
6.3499999 -0.49447632 0.010742151 0 0.333 
6.4000001 -0.4947086 0.010075924 0 0.333 
6.4499998 -0.49492216 0.0094515961 0 0.333 
6.5 -0.49511832 0.008866597 0 0.333 
6.5500002 -0.4952983 0.0083185034 0 0.333 
6.5999999 -0.49546319 0.0078050359 0 0.333 
6.6500001 -0.49561408 0.0073240488 0 0.333 
6.6999998 -0.49575195 0.0068735229 0 0.333 
6.75 -0.49587774 0.0064515611 0 0.333 
6.8000002 -0.49599227 0.0060563791 0 0.333 
6.8499999 -0.49609634 0.0056863013 0 0.333 
6.9000001 -0.49619076 0.0053397529 0 0.333 
6.9499998 -0.49627614 0.0050152559 0 0.333 
7 -0.49635318 0.0047114221 0 0.333 
7.0500002 -0.4964225 0.0044269487 0 0.333 
7.0999999 -0.49648461 0.0041606142 0 0.333 
7.1500001 -0.49654007 0.0039112712 0 0.333 
7.1999998 -0.49658936 0.0036778445 0 0.333 
7.25 -0.49663296 0.0034593251 0 0.333 
7.3000002 -0.49667129 0.0032547675 0 0.333 
7.3499999 -0.49670473 0.003063285 0 0.333 
7.4000001 -0.49673364 0.0028840469 0 0.333 
7.4499998 -0.4967584 0.0027162738 0 0.333 
7.5 -0.49677932 0.0025592363 0 0.333 
7.5500002 -0.4967967 0.00241225 0 0.333 
7.5999999 -0.49681079 0.0022746744 0 0.333 
7.6500001 -0.49682191 0.0021459092 0 0.333 
7.6999998 -0.49683025 0.0020253924 0 0.333 
7.75 -0.49683604 0.0019125969 0 0.333 
7.8000002 -0.49683952 0.0018070297 0 0.333 
7.8499999 -0.49684086 0.0017082287 0 0.333 
7.9000001 -0.49684027 0.0016157615 0 0.333 
7.9499998 -0.49683788 0.0015292229 0 0.333 
8 -0.49683386 0.0014482337 0 0.333 
8.0500002 -0.49682838 0.0013724387 0 0.333 
8.1000004 -0.49682155 0.0013015056 0 0.333 
8.1499996 -0.49681348 0.0012351228 0 0.333 
8.1999998 -0.49680433 0.0011729992 0 0.333 
8.25 -0.49679419 0.0011148618 0 0.333 
8.3000002 -0.49678314 0.0010604555 0 0.333 
8.3500004 -0.49677131 0.0010095409 0 0.333 
8.3999996 -0.49675876 0.0009618944 0 0.333 
8.4499998 -0.49674559 0.00091730658 0 0.333 
8.5 -0.49673185 0.00087558135 0 0.333 
8.5500002 -0.4967176 0.00083653518 0 0.333 
8.6000004 -0.49670294 0.00079999637 0 0.333 
8.6499996 -0.49668792 0.00076580414 0 0.333 
8.6999998 -0.4966726 0.00073380797 0 0.333 
8.75 -0.49665698 0.00070386712 0 0.333 
8.8000002 -0.49664116 0.00067584973 0 0.333 
8.8500004 -0.49662519 0.00064963242 0 0.333 
8.8999996 -0.49660903 0.00062509981 0 0.333 
8.9499998 -0.49659282 0.00060214382 0 0.333 
9 -0.49657652 0.00058066333 0 0.333 
9.0500002 -0.49656019 0.00056056364 0 0.333 
9.1000004 -0.49654382 0.00054175616 0 0.333 
9.1499996 -0.49652749 0.00052415812 0 0.333 
9.1999998 -0.49651122 0.00050769182 0 0.333 
9.25 -0.49649498 0.00049228471 0 0.333 
9.3000002 -0.49647883 0.00047786877 0 0.333 
9.3500004 -0.49646276 0.00046438049 0 0.333 
9.3999996 -0.49644682 0.00045176031 0 0.333 
9.4499998 -0.49643102 0.00043995251 0 0.333 
9.5 -0.49641532 0.00042890498 0 0.333 
9.5500002 -0.49639979 0.00041856893 0 0.333 
9.6000004 -0.49638444 0.00040889872 0 0.333 
9.6499996 -0.49636924 0.00039985159 0 0.333 
9.6999998 -0.49635422 0.00039138756 0 0.333 
9.75 -0.49633938 0.00038346922 0 0.333 
9.8000002 -0.49632475 0.00037606154 0 0.333 
9.8500004 -0.49631029 0.00036913171 0 0.333 
9.8999996 -0.49629608 0.00036264909 0 0.333 
9.9499998 -0.49628204 0.00035658493 0 0.333 
10 -0.49626821 0.00035091242 0 0.333 
10.05 -0.49625459 0.00034560636 0 0.333 
10.1 -0.49624118 0.00034064325 0 0.333 
10.15 -0.49622801 0.00033600105 0 0.333 
10.2 -0.49621505 0.00033165913 0 0.333 
10.25 -0.49620229 0.00032759822 0 0.333 
10.3 -0.49618974 0.00032380025 0 0.333 
10.35 -0.49617743 0.00032024836 0 0.333 
10.4 -0.49616534 0.00031692669 0 0.333 
10.45 -0.49615347 0.00031382046 0 0.333 
10.5 -0.49614179 0.00031091584 0 0.333 
10.55 -0.49613035 0.00030819984 0 0.333 
10.6 -0.49611911 0.00030566033 0 0.333 
10.65 -0.49610808 0.00030328598 0 0.333 
10.7 -0.4960973 0.00030106615 0 0.333 
10.75 -0.49608669 0.0002989909 0 0.333 
10.8 -0.49607629 0.00029705092 0 0.333 
10.85 -0.49606609 0.00029523749 0 0.333 
10.9 -0.49605611 0.00029354249 0 0.333 
10.95 -0.49604633 0.00029195825 0 0.333 
11 -0.49603674 0.00029047768 0 0.333 
11.05 -0.49602732 0.00028909405 0 0.333 
11.1 -0.49601814 0.00028780114 0 0.333 
11.15 -0.49600911 0.0002865931 0 0.333 
11.2 -0.49600029 0.00028546446 0 0.333 
11.25 -0.49599165 0.00028441005 0 0.333 
11.3 -0.49598318 0.00028342512 0 0.333 
11.35 -0.4959749 0.00028250518 0 0.333 
11.4 -0.49596676 0.000281646 0 0.333 
11.45 -0.49595883 0.0002808437 0 0.333 
11.5 -0.49595106 0.00028009454 0 0.333 
11.55 -0.49594346 0.00027939511 0 0.333 
11.6 -0.49593604 0.0002787422 0 0.333 
11.65 -0.49592873 0.00027813279 0 0.333 
11.7 -0.49592161 0.00027756405 0 0.333 
11.75 -0.49591467 0.00027703334 0 0.333 
11.8 -0.49590784 0.00027653822 0 0.333 
11.85 -0.49590117 0.00027607635 0 0.333 
11.9 -0.49589467 0.00027564555 0 0.333 
11.95 -0.49588829 0.00027524383 0 0.333 
12 -0.49588206 0.00027486929 0 0.333 
12.05 -0.49587595 0.00027452016 0 0.333 
12.1 -0.49586999 0.00027419478 0 0.333 
12.15 -0.49586415 0.00027389161 0 0.333 
12.2 -0.49585846 0.00027360918 0 0.333 
12.25 -0.49585289 0.00027334614 0 0.333 
12.3 -0.49584746 0.00027310124 0 0.333 
12.35 -0.49584213 0.00027287324 0 0.333 
12.4 -0.49583691 0.00027266107 0 0.333 
12.45 -0.49583182 0.00027246369 0 0.333 
12.5 -0.49582687 0.00027228013 0 0.333 
12.55 -0.49582198 0.00027210946 0 0.333 
12.6 -0.49581724 0.00027195085 0 0.333 
12.65 -0.49581259 0.00027180347 0 0.333 
12.7 -0.49580806 0.00027166662 0 0.333 
12.75 -0.49580362 0.00027153958 0 0.333 
12.8 -0.4957993 0.00027142168 0 0.333 
12.85 -0.49579507 0.00027131237 0 0.333 
12.9 -0.49579093 0.000271211 0 0.333 
12.95 -0.49578688 0.00027111711 0 0.333 
13 -0.49578291 0.00027103015 0 0.333 
13.05 -0.49577907 0.00027094971 0 0.333 
13.1 -0.49577528 0.00027087529 0 0.333 
13.15 -0.49577162 0.00027080649 0 0.333 
13.2 -0.49576801 0.00027074298 0 0.333 
13.25 -0.49576449 0.00027068437 0 0.333 
13.3 -0.49576104 0.00027063032 0 0.333 
13.35 -0.4957577 0.00027058055 0 0.333 
13.4 -0.49575439 0.00027053474 0 0.333 
13.45 -0.4957512 0.00027049263 0 0.333 
13.5 -0.49574807 0.00027045398 0 0.333 
13.55 -0.495745 0.0002704185 0 0.333 
13.6 -0.49574202 0.00027038602 0 0.333 
13.65 -0.4957391 0.00027035634 0 0.333 
13.7 -0.49573624 0.00027032921 0 0.333 
13.75 -0.49573344 0.0002703045 0 0.333 
13.8 -0.49573073 0.00027028203 0 0.333 
13.85 -0.49572808 0.00027026163 0 0.333 
13.9 -0.49572548 0.00027024315 0 0.333 
13.95 -0.49572292 0.00027022648 0 0.333 
14 -0.49572045 0.00027021146 0 0.333 
14.05 -0.49571803 0.00027019798 0 0.333 
14.1 -0.49571568 0.00027018593 0 0.333 
14.15 -0.49571335 0.00027017522 0 0.333 
14.2 -0.49571109 0.00027016571 0 0.333 
14.25 -0.49570888 0.00027015735 0 0.333 
14.3 -0.49570674 0.00027015005 0 0.333 
14.35 -0.49570462 0.00027014373 0 0.333 
14.4 -0.49570259 0.00027013829 0 0.333 
14.45 -0.49570057 0.00027013369 0 0.333 
14.5 -0.4956986 0.00027012985 0 0.333 
14.55 -0.49569669 0.00027012671 0 0.333 
14.6 -0.49569482 0.00027012423 0 0.333 
14.65 -0.495693 0.00027012234 0 0.333 
14.7 -0.49569121 0.00027012103 0 0.333 
14.75 -0.49568948 0.00027012019 0 0.333 
14.8 -0.49568778 0.00027011981 0 0.333 
14.85 -0.49568611 0.00027011987 0 0.333 
14.9 -0.49568447 0.00027012033 0 0.333 
14.95 -0.4956829 0.00027012112 0 0.333 
15 -0.49568135 0.00027012225 0 0.333 
15.05 -0.49567983 0.00027012365 0 0.333 
15.1 -0.49567837 0.00027012534 0 0.333 
15.15 -0.49567693 0.00027012726 0 0.333 
15.2 -0.4956755 0.00027012939 0 0.333 
15.25 -0.49567413 0.00027013171 0 0.333 
15.3 -0.49567279 0.00027013422 0 0.333 
15.35 -0.49567148 0.00027013686 0 0.333 
15.4 -0.4956702 0.00027013969 0 0.333 
15.45 -0.49566895 0.0002701426 0 0.333 
15.5 -0.49566773 0.00027014563 0 0.333 
15.55 -0.49566653 0.00027014874 0 0.333 
15.6 -0.49566537 0.00027015197 0 0.333 
15.65 -0.49566421 0.00027015523 0 0.333 
15.7 -0.49566311 0.00027015858 0 0.333 
15.75 -0.49566203 0.00027016195 0 0.333 
15.8 -0.49566096 0.00027016536 0 0.333 
15.85 -0.49565992 0.00027016882 0 0.333 
15.9 -0.4956589 0.00027017228 0 0.333 
15.95 -0.49565792 0.00027017578 0 0.333 
16 -0.49565697 0.0002701793 0 0.333 
16.049999 -0.49565601 0.00027018279 0 0.333 
16.1 -0.49565509 0.00027018631 0 0.333 
16.15 -0.4956542 0.0002701898 0 0.333 
16.200001 -0.4956533 0.00027019327 0 0.333 
16.25 -0.49565247 0.00027019673 0 0.333 
16.299999 -0.4956516 0.00027020019 0 0.333 
16.35 -0.4956508 0.00027020363 0 0.333 
16.4 -0.49564999 0.00027020701 0 0.333 
16.450001 -0.49564922 0.00027021038 0 0.333 
16.5 -0.49564844 0.00027021373 0 0.333 
16.549999 -0.4956477 0.00027021702 0 0.333 
16.6 -0.49564698 0.00027022031 0 0.333 
16.65 -0.49564627 0.00027022354 0 0.333 
16.700001 -0.49564558 0.00027022671 0 0.333 
16.75 -0.4956449 0.00027022988 0 0.333 
16.799999 -0.49564424 0.00027023297 0 0.333 
16.85 -0.49564359 0.00027023605 0 0.333 
16.9 -0.49564296 0.00027023908 0 0.333 
16.950001 -0.49564236 0.00027024205 0 0.333 
17 -0.49564174 0.00027024499 0 0.333 
17.049999 -0.49564117 0.00027024787 0 0.333 
17.1 -0.49564058 0.00027025069 0 0.333 
17.15 -0.49564004 0.00027025348 0 0.333 
17.200001 -0.49563947 0.00027025625 0 0.333 
17.25 -0.49563894 0.00027025893 0 0.333 
17.299999 -0.49563843 0.0002702616 0 0.333 
17.35 -0.49563792 0.00027026419 0 0.333 
17.4 -0.49563742 0.00027026676 0 0.333 
17.450001 -0.49563694 0.00027026929 0 0.333 
17.5 -0.49563646 0.00027027173 0 0.333 
17.549999 -0.49563599 0.00027027418 0 0.333 
17.6 -0.49563554 0.00027027653 0 0.333 
17.65 -0.49563509 0.00027027886 0 0.333 
17.700001 -0.49563468 0.00027028116 0 0.333 
17.75 -0.49563426 0.0002702834 0 0.333 
17.799999 -0.49563384 0.00027028559 0 0.333 
17.85 -0.49563342 0.00027028774 0 0.333 
17.9 -0.49563304 0.00027028986 0 0.333 
17.950001 -0.49563265 0.00027029193 0 0.333 
18 -0.49563229 0.00027029397 0 0.333 
18.049999 -0.4956319 0.00027029595 0 0.333 
18.1 -0.49563155 0.0002702979 0 0.333 
18.15 -0.49563122 0.00027029979 0 0.333 
18.200001 -0.49563086 0.00027030165 0 0.333 
18.25 -0.49563053 0.00027030348 0 0.333 
18.299999 -0.4956302 0.00027030526 0 0.333 
18.35 -0.49562988 0.00027030701 0 0.333 
18.4 -0.49562958 0.00027030872 0 0.333 
18.450001 -0.49562928 0.00027031041 0 0.333 
18.5 -0.49562898 0.00027031204 0 0.333 
18.549999 -0.49562868 0.00027031364 0 0.333 
18.6 -0.49562842 0.00027031521 0 0.333 
18.65 -0.49562815 0.00027031676 0 0.333 
18.700001 -0.49562788 0.00027031827 0 0.333 
18.75 -0.49562761 0.00027031972 0 0.333 
18.799999 -0.49562734 0.00027032118 0 0.333 
18.85 -0.49562711 0.00027032258 0 0.333 
18.9 -0.49562687 0.00027032397 0 0.333 
18.950001 -0.49562663 0.00027032531 0 0.333 
19 -0.49562639 0.00027032662 0 0.333 
19.049999 -0.49562615 0.0002703279 0 0.333 
19.1 -0.49562594 0.00027032915 0 0.333 
19.15 -0.4956257 0.00027033041 0 0.333 
19.200001 -0.4956255 0.0002703316 0 0.333 
19.25 -0.49562529 0.00027033276 0 0.333 
19.299999 -0.49562508 0.00027033393 0 0.333 
19.35 -0.4956249 0.00027033506 0 0.333 
19.4 -0.49562469 0.00027033614 0 0.333 
19.450001 -0.49562451 0.00027033722 0 0.333 
19.5 -0.49562433 0.00027033826 0 0.333 
19.549999 -0.49562415 0.00027033931 0 0.333 
19.6 -0.49562398 0.0002703403 0 0.333 
19.65 -0.4956238 0.00027034129 0 0.333 
19.700001 -0.49562365 0.00027034225 0 0.333 
19.75 -0.49562347 0.00027034318 0 0.333 
19.799999 -0.49562332 0.00027034408 0 0.333 
19.85 -0.49562314 0.00027034499 0 0.333 
19.9 -0.49562299 0.00027034586 0 0.333 
19.950001 -0.49562284 0.0002703467 0 0.333 
20 -0.49562269 0.00027034755 0 0.333 
20.049999 -0.49562258 0.00027034836 0 0.333 
20.1 -0.49562243 0.00027034915 0 0.333 
20.15 -0.49562231 0.00027034993 0 0.333 
20.200001 -0.49562216 0.00027035069 0 0.333 
20.25 -0.49562204 0.00027035145 0 0.333 
20.299999 -0.49562192 0.00027035215 0 0.333 
20.35 -0.49562177 0.00027035287 0 0.333 
20.4 -0.49562165 0.00027035357 0 0.333 
20.450001 -0.49562153 0.00027035424 0 0.333 
20.5 -0.49562144 0.00027035491 0 0.333 
20.549999 -0.49562132 0.00027035555 0 0.333 
20.6 -0.4956212 0.00027035616 0 0.333 
20.65 -0.49562111 0.0002703568 0 0.333 
20.700001 -0.495621 0.00027035738 0 0.333 
20.75 -0.49562091 0.00027035797 0 0.333 
20.799999 -0.49562079 0.00027035855 0 0.333 
20.85 -0.4956207 0.00027035913 0 0.333 
20.9 -0.49562061 0.00027035965 0 0.333 
20.950001 -0.49562052 0.00027036021 0 0.333 
21 -0.49562043 0.00027036073 0 0.333 
21.049999 -0.49562034 0.00027036123 0 0.333 
21.1 -0.49562025 0.00027036172 0 0.333 
21.15 -0.49562016 0.00027036222 0 0.333 
21.200001 -0.49562007 0.00027036271 0 0.333 
21.25 -0.49562001 0.00027036318 0 0.333 
21.299999 -0.49561992 0.00027036361 0 0.333 
21.35 -0.49561983 0.00027036405 0 0.333 
21.4 -0.49561977 0.00027036449 0 0.333 
21.450001 -0.49561968 0.00027036492 0 0.333 
21.5 -0.49561962 0.00027036533 0 0.333 
21.549999 -0.49561957 0.00027036574 0 0.333 
21.6 -0.49561948 0.00027036612 0 0.333 
21.65 -0.49561942 0.00027036652 0 0.333 
21.700001 -0.49561936 0.0002703669 0 0.333 
21.75 -0.4956193 0.00027036725 0 0.333 
21.799999 -0.49561924 0.00027036763 0 0.333 
21.85 -0.49561918 0.00027036798 0 0.333 
21.9 -0.49561912 0.0002703683 0 0.333 
21.950001 -0.49561906 0.00027036865 0 0.333 
22 -0.495619 0.00027036897 0 0.333 
22.049999 -0.49561894 0.00027036929 0 0.333 
22.1 -0.49561888 0.00027036961 0 0.333 
22.15 -0.49561885 0.0002703699 0 0.333 
22.200001 -0.49561879 0.00027037022 0 0.333 
22.25 -0.49561873 0.00027037051 0 0.333 
22.299999 -0.4956187 0.00027037077 0 0.333 
22.35 -0.49561864 0.00027037106 0 0.333 
22.4 -0.49561858 0.00027037133 0 0.333 
22.450001 -0.49561855 0.00027037159 0 0.333 
22.5 -0.49561849 0.00027037185 0 0.333 
22.549999 -0.49561846 0.00027037211 0 0.333 
22.6 -0.4956184 0.00027037234 0 0.333 
22.65 -0.49561837 0.00027037258 0 0.333 
22.700001 -0.49561834 0.00027037281 0 0.333 
22.75 -0.49561828 0.00027037304 0 0.333 
22.799999 -0.49561825 0.00027037328 0 0.333 
22.85 -0.49561822 0.00027037351 0 0.333 
22.9 -0.49561819 0.00027037371 0 0.333 
22.950001 -0.49561813 0.00027037392 0 0.333 
23 -0.4956181 0.00027037412 0 0.333 
23.049999 -0.49561808 0.00027037432 0 0.333 
23.1 -0.49561805 0.00027037453 0 0.333 
23.15 -0.49561802 0.0002703747 0 0.333 
23.200001 -0.49561799 0.00027037488 0 0.333 
23.25 -0.49561796 0.00027037508 0 0.333 
23.299999 -0.49561793 0.00027037525 0 0.333 
23.35 -0.4956179 0.00027037543 0 0.333 
23.4 -0.49561787 0.00027037557 0 0.333 
23.450001 -0.49561784 0.00027037575 0 0.333 
23.5 -0.49561781 0.00027037592 0 0.333 
23.549999 -0.49561778 0.00027037607 0 0.333 
23.6 -0.49561775 0.00027037621 0 0.333 
23.65 -0.49561772 0.00027037636 0 0.333 
23.700001 -0.49561769 0.00027037651 0 0.333 
23.75 -0.49561769 0.00027037665 0 0.333 
23.799999 -0.49561766 0.0002703768 0 0.333 
23.85 -0.49561763 0.00027037694 0 0.333 
23.9 -0.4956176 0.00027037706 0 0.333 
23.950001 -0.49561757 0.0002703772 0 0.333 
24 -0.49561757 0.00027037732 0 0.333 
24.049999 -0.49561754 0.00027037747 0 0.333 
24.1 -0.49561751 0.00027037758 0 0.333 
24.15 -0.49561751 0.0002703777 0 0.333 
24.200001 -0.49561748 0.00027037782 0 0.333 
24.25 -0.49561745 0.00027037793 0 0.333 
24.299999 -0.49561745 0.00027037802 0 0.333 
24.35 -0.49561742 0.00027037814 0 0.333 
24.4 -0.49561739 0.00027037825 0 0.333 
24.450001 -0.49561739 0.00027037834 0 0.333 
24.5 -0.49561736 0.00027037846 0 0.333 
24.549999 -0.49561736 0.00027037854 0 0.333 
24.6 -0.49561733 0.00027037863 0 0.333 
24.65 -0.49561733 0.00027037875 0 0.333 
24.700001 -0.4956173 0.00027037883 0 0.333 
24.75 -0.4956173 0.00027037892 0 0.333 
24.799999 -0.49561727 0.00027037901 0 0.333 
24.85 -0.49561727 0.0002703791 0 0.333 
24.9 -0.49561724 0.00027037915 0 0.333 
24.950001 -0.49561724 0.00027037924 0 0.333 
25 -0.49561721 0.00027037933 0 0.333 
25.049999 -0.49561721 0.00027037942 0 0.333 
25.1 -0.49561718 0.00027037947 0 0.333 
25.15 -0.49561718 0.00027037956 0 0.333 
25.200001 -0.49561715 0.00027037962 0 0.333 
25.25 -0.49561715 0.00027037971 0 0.333 
25.299999 -0.49561715 0.00027037977 0 0.333 
25.35 -0.49561712 0.00027037982 0 0.333 
25.4 -0.49561712 0.00027037991 0 0.333 
25.450001 -0.49561712 0.00027037997 0 0.333 
25.5 -0.49561709 0.00027038003 0 0.333 
25.549999 -0.49561709 0.00027038009 0 0.333 
25.6 -0.49561706 0.00027038014 0 0.333 
25.65 -0.49561706 0.0002703802 0 0.333 
25.700001 -0.49561706 0.00027038026 0 0.333 
25.75 -0.49561703 0.00027038032 0 0.333 
25.799999 -0.49561703 0.00027038038 0 0.333 
25.85 -0.49561703 0.00027038043 0 0.333 
25.9 -0.49561703 0.00027038046 0 0.333 
25.950001 -0.495617 0.00027038052 0 0.333 
26 -0.495617 0.00027038058 0 0.333 
26.049999 -0.495617 0.00027038061 0 0.333 
26.1 -0.49561697 0.00027038067 0 0.333 
26.15 -0.49561697 0.00027038073 0 0.333 
26.200001 -0.49561697 0.00027038075 0 0.333 
26.25 -0.49561697 0.00027038081 0 0.333 
26.299999 -0.49561694 0.00027038084 0 0.333 
26.35 -0.49561694 0.00027038087 0 0.333 
26.4 -0.49561694 0.00027038093 0 0.333 
26.450001 -0.49561694 0.00027038096 0 0.333 
26.5 -0.49561691 0.00027038102 0 0.333 
26.549999 -0.49561691 0.00027038105 0 0.333 
26.6 -0.49561691 0.00027038108 0 0.333 
26.65 -0.49561691 0.0002703811 0 0.333 
26.700001 -0.49561691 0.00027038116 0 0.333 
26.75 -0.49561688 0.00027038119 0 0.333 
26.799999 -0.49561688 0.00027038122 0 0.333 
26.85 -0.49561688 0.00027038125 0 0.333 
26.9 -0.49561688 0.00027038128 0 0.333 
26.950001 -0.49561688 0.00027038131 0 0.333 
27 -0.49561688 0.00027038134 0 0.333 
27.049999 -0.49561685 0.00027038137 0 0.333 
27.1 -0.49561685 0.0002703814 0 0.333 
27.15 -0.49561685 0.00027038142 0 0.333 
27.200001 -0.49561685 0.00027038145 0 0.333 
27.25 -0.49561685 0.00027038148 0 0.333 
27.299999 -0.49561685 0.00027038151 0 0.333 
27.35 -0.49561682 0.00027038154 0 0.333 
27.4 -0.49561682 0.00027038157 0 0.333 
27.450001 -0.49561682 0.0002703816 0 0.333 
27.5 -0.49561682 0.00027038163 0 0.333 
27.549999 -0.49561682 0.00027038163 0 0.333 
27.6 -0.49561682 0.00027038166 0 0.333 
27.65 -0.49561682 0.00027038169 0 0.333 
27.700001 -0.49561679 0.00027038172 0 0.333 
27.75 -0.49561679 0.00027038172 0 0.333 
